m1_surv,m2_surv
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.85248
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
0.54504,0.83097
